id,batch_id,event_type,target_temperature_c,target_stirrer_rpm,target_shake_speed_cpm,reason,created_at,previous_hash,event_hash
13095,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:35:24.034445119+00:00,,
13094,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:35:21.958875199+00:00,,
13093,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:35:19.918486185+00:00,,
13092,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:35:17.334294035+00:00,,
13091,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:35:15.268532581+00:00,,
13090,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:35:13.217330976+00:00,,
13089,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:35:11.094186134+00:00,,
13088,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:35:09.046938446+00:00,,
13087,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:35:06.986378829+00:00,,
13086,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:35:04.933483858+00:00,,
13085,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:35:02.891764519+00:00,,
13084,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:35:00.832692781+00:00,,
13083,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:58.773498091+00:00,,
13082,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:56.723869517+00:00,,
13081,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:54.662319054+00:00,,
13080,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:52.154054585+00:00,,
13079,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:50.101718520+00:00,,
13078,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:48.056662751+00:00,,
13077,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:46.008694951+00:00,,
13076,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:43.942493917+00:00,,
13075,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:41.873927916+00:00,,
13074,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:39.820545669+00:00,,
13073,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:37.115442511+00:00,,
13072,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:34.860186120+00:00,,
13071,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:32.764775018+00:00,,
13070,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:30.126774485+00:00,,
13069,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:28.075553218+00:00,,
13068,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:26.021504919+00:00,,
13067,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:23.951466694+00:00,,
13066,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:21.751266808+00:00,,
13065,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:19.703045137+00:00,,
13064,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:17.641403788+00:00,,
13063,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:15.566413442+00:00,,
13062,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:13.470990986+00:00,,
13061,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:11.411547336+00:00,,
13060,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:09.359973026+00:00,,
13059,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:07.311428080+00:00,,
13058,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:05.257713201+00:00,,
13057,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:03.113452255+00:00,,
13056,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:34:01.058433258+00:00,,
13055,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:58.159288599+00:00,,
13054,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:56.104134210+00:00,,
13053,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:54.051583619+00:00,,
13052,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:51.990042839+00:00,,
13051,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:49.939726196+00:00,,
13050,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:47.879541668+00:00,,
13049,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:45.829623600+00:00,,
13048,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:43.776484797+00:00,,
13047,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:41.689119433+00:00,,
13046,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:38.980043448+00:00,,
13045,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:36.919541989+00:00,,
13044,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:34.868228601+00:00,,
13043,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:32.818901842+00:00,,
13042,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:30.755980082+00:00,,
13041,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:28.708245300+00:00,,
13040,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:26.652969074+00:00,,
13039,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:24.525178639+00:00,,
13038,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:22.467912299+00:00,,
13037,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:20.141238432+00:00,,
13036,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:18.092848204+00:00,,
13035,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:16.032649815+00:00,,
13034,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:13.977255329+00:00,,
13033,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:11.850177357+00:00,,
13032,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:09.765884157+00:00,,
13031,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:07.273120438+00:00,,
13030,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:05.211934750+00:00,,
13029,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:03.144486466+00:00,,
13028,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:33:01.089124530+00:00,,
13027,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:58.735040698+00:00,,
13026,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:56.685270642+00:00,,
13025,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:54.642308059+00:00,,
13024,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:52.584907585+00:00,,
13023,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:50.205171824+00:00,,
13022,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:48.159163881+00:00,,
13021,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:46.107631811+00:00,,
13020,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:44.052947967+00:00,,
13019,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:41.784783237+00:00,,
13018,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:39.119930146+00:00,,
13017,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:37.072262620+00:00,,
13016,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:34.899084946+00:00,,
13015,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:32.848214256+00:00,,
13014,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:30.619581673+00:00,,
13013,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:28.584688088+00:00,,
13012,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:26.547743778+00:00,,
13011,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:24.355858747+00:00,,
13010,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:21.791637990+00:00,,
13009,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:19.748851330+00:00,,
13008,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:17.428165491+00:00,,
13007,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:15.195178584+00:00,,
13006,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:13.113771421+00:00,,
13005,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:10.360002465+00:00,,
13004,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:08.316030358+00:00,,
13003,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:06.278563450+00:00,,
13002,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:04.240781250+00:00,,
13001,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:02.204203856+00:00,,
13000,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:32:00.164102888+00:00,,
12999,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:31:57.933894408+00:00,,
12998,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:31:55.874169872+00:00,,
12997,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:31:53.506229635+00:00,,
12996,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:31:51.460118213+00:00,,
12995,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:31:49.402684924+00:00,,
12994,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:31:47.352996655+00:00,,
12993,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:31:44.752977713+00:00,,
12992,86,device_write,106,560,34,auto control within configured safety limits,2026-05-24T11:31:42.704029051+00:00,,
